path,loss
/scratch/ckpts/IA/pexels/scores-one/change_regress/m-0.6/epoch-2.pth,17.257854461669922
/scratch/ckpts/IA/pexels/scores-one/change_regress/m-0.6/epoch-3.pth,19.43697166442871
/scratch/ckpts/IA/pexels/scores-one/change_regress/m-0.6/epoch-4.pth,18.379215240478516
/scratch/ckpts/IA/pexels/scores-one/change_regress/m-0.6/epoch-5.pth,18.386524200439453
/scratch/ckpts/IA/pexels/scores-one/change_regress/m-0.6/epoch-6.pth,18.435033798217773
/scratch/ckpts/IA/pexels/scores-one/change_regress/m-0.6/epoch-7.pth,19.073041915893555
/scratch/ckpts/IA/pexels/scores-one/change_regress/m-0.6/epoch-8.pth,17.591129302978516
/scratch/ckpts/IA/pexels/scores-one/change_regress/m-0.6/epoch-9.pth,18.144819259643555
/scratch/ckpts/IA/pexels/scores-one/epoch-1.pth,5.4124298095703125
/scratch/ckpts/IA/pexels/scores-one/epoch-10.pth,6.09852409362793
/scratch/ckpts/IA/pexels/scores-one/epoch-11.pth,5.537125110626221
/scratch/ckpts/IA/pexels/scores-one/epoch-12.pth,5.948807239532471
/scratch/ckpts/IA/pexels/scores-one/epoch-13.pth,5.255287170410156
/scratch/ckpts/IA/pexels/scores-one/epoch-14.pth,6.98712158203125
/scratch/ckpts/IA/pexels/scores-one/epoch-15.pth,5.714117050170898
/scratch/ckpts/IA/pexels/scores-one/epoch-16.pth,5.559266090393066
/scratch/ckpts/IA/pexels/scores-one/epoch-17.pth,5.368107795715332
/scratch/ckpts/IA/pexels/scores-one/epoch-18.pth,6.103442192077637
/scratch/ckpts/IA/pexels/scores-one/epoch-19.pth,6.110361099243164
/scratch/ckpts/IA/pexels/scores-one/epoch-2.pth,5.856021404266357
/scratch/ckpts/IA/pexels/scores-one/epoch-20.pth,5.702878952026367
/scratch/ckpts/IA/pexels/scores-one/epoch-3.pth,6.3221588134765625
/scratch/ckpts/IA/pexels/scores-one/epoch-4.pth,5.9681267738342285
/scratch/ckpts/IA/pexels/scores-one/epoch-5.pth,5.766106605529785
/scratch/ckpts/IA/pexels/scores-one/epoch-6.pth,6.349367141723633
/scratch/ckpts/IA/pexels/scores-one/epoch-7.pth,5.689137935638428
/scratch/ckpts/IA/pexels/scores-one/epoch-8.pth,5.913601398468018
/scratch/ckpts/IA/pexels/scores-one/epoch-9.pth,5.740638732910156
/scratch/ckpts/IA/pexels/scores-one/m-0.4/epoch-1.pth,6.494071960449219
/scratch/ckpts/IA/pexels/scores-one/m-0.4/epoch-2.pth,6.0188188552856445
/scratch/ckpts/IA/pexels/scores-one/m-0.4/epoch-3.pth,6.603338241577148
/scratch/ckpts/IA/pexels/scores-one/m-0.4/epoch-4.pth,5.944616317749023
/scratch/ckpts/IA/pexels/scores-one/m-0.4/epoch-5.pth,6.200342178344727
/scratch/ckpts/IA/pexels/scores-one/m-0.4/epoch-6.pth,5.833950519561768
/scratch/ckpts/IA/pexels/scores-one/m-0.4/epoch-7.pth,6.037541389465332
/scratch/ckpts/IA/pexels/scores-one/m-0.4/epoch-8.pth,6.614475250244141
/scratch/ckpts/IA/pexels/scores-one/m-0.4/epoch-9.pth,5.778559684753418
/scratch/ckpts/IA/pexels/scores-one/m-0.6/epoch-1.pth,18.852876663208008
/scratch/ckpts/IA/pexels/scores-one/m-0.6/epoch-2.pth,14.827967643737793
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-1.pth,2716.146728515625
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-10.pth,49979.91015625
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-11.pth,5354.6591796875
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-12.pth,11424.7080078125
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-13.pth,10667.830078125
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-14.pth,8385.6669921875
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-15.pth,6484.60009765625
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-16.pth,4965.3671875
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-17.pth,25715.611328125
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-18.pth,10654.4208984375
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-19.pth,12643.21484375
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-2.pth,15168.2548828125
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-3.pth,5903.4521484375
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-4.pth,8143.5390625
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-5.pth,20160.5
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-6.pth,14677.3662109375
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-7.pth,11739.6328125
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-8.pth,9360.29296875
/scratch/ckpts/IA/pexels/scores-three/change_class/epoch-9.pth,23588.05078125
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-1.pth,9.758424758911133
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-10.pth,10.743380546569824
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-11.pth,11.398682594299316
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-2.pth,12.166982650756836
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-3.pth,11.701985359191895
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-4.pth,9.692337036132812
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-5.pth,9.559722900390625
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-6.pth,10.686260223388672
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-7.pth,10.071465492248535
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-8.pth,11.676854133605957
/scratch/ckpts/IA/pexels/scores-three/change_regress/epoch-9.pth,11.595428466796875
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.4/epoch-1.pth,8.267097473144531
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.4/epoch-10.pth,7.685866355895996
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.4/epoch-2.pth,8.160385131835938
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.4/epoch-3.pth,8.70903491973877
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.4/epoch-4.pth,8.166024208068848
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.4/epoch-6.pth,8.256047248840332
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.4/epoch-7.pth,8.636784553527832
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.4/epoch-8.pth,8.281342506408691
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.4/epoch-9.pth,7.781761646270752
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.6/epoch-1.pth,17.870521545410156
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.6/epoch-10.pth,19.78545379638672
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.6/epoch-2.pth,17.712419509887695
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.6/epoch-2.pth,17.715776443481445
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.6/epoch-3.pth,17.241729736328125
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.6/epoch-4.pth,17.95278549194336
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.6/epoch-5.pth,16.314563751220703
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.6/epoch-6.pth,16.37849998474121
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.6/epoch-7.pth,18.222875595092773
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.6/epoch-8.pth,17.201194763183594
/scratch/ckpts/IA/pexels/scores-three/change_regress/m-0.6/epoch-9.pth,16.32237434387207
/scratch/ckpts/IA/pexels/scores-three/epoch-1.pth,5.1927618980407715
/scratch/ckpts/IA/pexels/scores-three/epoch-10.pth,5.5123677253723145
/scratch/ckpts/IA/pexels/scores-three/epoch-11.pth,6.140855312347412
/scratch/ckpts/IA/pexels/scores-three/epoch-12.pth,5.492138385772705
/scratch/ckpts/IA/pexels/scores-three/epoch-13.pth,5.8738298416137695
/scratch/ckpts/IA/pexels/scores-three/epoch-14.pth,5.0187859535217285
/scratch/ckpts/IA/pexels/scores-three/epoch-15.pth,5.907431125640869
/scratch/ckpts/IA/pexels/scores-three/epoch-16.pth,5.270788669586182
/scratch/ckpts/IA/pexels/scores-three/epoch-17.pth,5.11014986038208
/scratch/ckpts/IA/pexels/scores-three/epoch-18.pth,5.432790279388428
/scratch/ckpts/IA/pexels/scores-three/epoch-19.pth,6.27844762802124
/scratch/ckpts/IA/pexels/scores-three/epoch-2.pth,6.15610933303833
/scratch/ckpts/IA/pexels/scores-three/epoch-20.pth,5.8552117347717285
/scratch/ckpts/IA/pexels/scores-three/epoch-3.pth,6.168820858001709
/scratch/ckpts/IA/pexels/scores-three/epoch-4.pth,5.97907018661499
/scratch/ckpts/IA/pexels/scores-three/epoch-5.pth,6.387601375579834
/scratch/ckpts/IA/pexels/scores-three/epoch-6.pth,5.366816520690918
/scratch/ckpts/IA/pexels/scores-three/epoch-7.pth,5.587630748748779
/scratch/ckpts/IA/pexels/scores-three/epoch-8.pth,5.201038837432861
/scratch/ckpts/IA/pexels/scores-three/epoch-9.pth,5.222064018249512
/scratch/ckpts/IA/pexels/scores-three/m-0.4/epoch-1.pth,6.136929035186768
/scratch/ckpts/IA/pexels/scores-three/m-0.4/epoch-2.pth,5.910661220550537
/scratch/ckpts/IA/pexels/scores-three/m-0.4/epoch-3.pth,6.375176906585693
/scratch/ckpts/IA/pexels/scores-three/m-0.4/epoch-4.pth,6.199290752410889
/scratch/ckpts/IA/pexels/scores-three/m-0.4/epoch-5.pth,5.729870796203613
/scratch/ckpts/IA/pexels/scores-three/m-0.4/epoch-6.pth,6.072745323181152
/scratch/ckpts/IA/pexels/scores-three/m-0.4/epoch-7.pth,5.97769021987915
/scratch/ckpts/IA/pexels/scores-three/m-0.4/epoch-8.pth,6.461874485015869
/scratch/ckpts/IA/pexels/scores-three/m-0.4/epoch-9.pth,5.736950874328613
/scratch/ckpts/IA/pexels/scores-three/m-0.6/epoch-1.pth,17.90721893310547
