contrast         ,pos ,-0.5040646658751308   ,0.10599032029873993
contrast         ,neg ,-0.9386469689904433   ,0.01662235066411549
brightness       ,pos ,-0.9131144667837227   ,0.02132063853731042
brightness       ,neg ,-0.4389260856461205   ,0.10246474405644851
saturation       ,pos ,-0.6005932852115677   ,0.1262473647559042
saturation       ,neg ,+0.022459744554672798 ,0.26089741100355796
shadows          ,pos ,-0.472612837449836    ,0.29569634797085037
shadows          ,neg ,-0.2602878175476215   ,0.2027135231654624
highlights       ,pos ,-0.37714218692347656  ,0.18852983270462614
highlights       ,neg ,-0.2971115030598317   ,0.3658864093908186
exposure         ,pos ,-0.7497786298747924   ,0.11811635227102252
exposure         ,neg ,-0.9005563011925529   ,0.03182930586205096
vibrance         ,pos ,-0.5783442673870264   ,0.2310517470724131
vibrance         ,neg ,-0.6085937230060852   ,0.5616030018491509
temperature      ,pos ,-0.025985457880788494 ,0.12178293076994394
temperature      ,neg ,-0.7363410549651304   ,0.13766701784614815
tint             ,pos ,-0.2053162144567042   ,0.25822495734379064
tint             ,neg ,-0.6614969923370928   ,0.11687113640706605
jpeg_compression ,pos ,-0.7074891162690967   ,0.12714045887566602
defocus_blur     ,pos ,-0.36178400817963646  ,0.3718342616401968
motion_blur      ,pos ,-0.02987327345070972  ,0.4431545727163486
pixelate         ,pos ,-0.26998325855674005  ,0.5096826636294643
gaussian_noise   ,pos ,+0.226600337832082    ,0.4358307044995624
impulse_noise    ,pos ,-0.38855930535297695  ,0.4364513726988219
rotate           ,pos ,+0.5607459895675757   ,0.24216889861682692
rotate           ,neg ,+0.5614562512274817   ,0.24017003144684687
hcrop            ,pos ,-0.021693677843655303 ,0.3824876025399979
hcrop            ,neg ,-0.01600684065638335  ,0.3814239833706262
vcrop            ,pos ,-0.04445561711368879  ,0.3495422991291914
vcrop            ,neg ,-0.015934374209119924 ,0.35193890986615795
leftcornerscrop  ,pos ,-0.048692334155409876 ,0.3449648405573955
leftcornerscrop  ,neg ,-0.02600259205974742  ,0.34542057373410157
rightcornerscrop ,pos ,-0.05368676294402405  ,0.34300449339102096
rightcornerscrop ,neg ,-0.028743235797159865 ,0.3442342944173774
ratio            ,pos ,-0.622103596400714    ,0.17586801343099662
ratio            ,neg ,-0.6702771603530964   ,0.13640654518133435
