contrast         ,pos ,-0.4916078697191768   ,0.1437879031523175
contrast         ,neg ,-0.7853739044710414   ,0.09091036489933865
brightness       ,pos ,-0.40606716696627965  ,0.1556199685822915
brightness       ,neg ,-0.32255892336651554  ,0.17109187749604385
saturation       ,pos ,-0.1527053865095326   ,0.19427837962187558
saturation       ,neg ,-0.16351128174565988  ,0.2185535250103205
shadows          ,pos ,-0.29694021623839834  ,0.31520222904935663
shadows          ,neg ,-0.26134064361835413  ,0.26260025674246495
highlights       ,pos ,-0.22220937763222984  ,0.25979047454751647
highlights       ,neg ,-0.02276990720633535  ,0.32509487959380634
exposure         ,pos ,-0.6497306871945837   ,0.14743335893928255
exposure         ,neg ,-0.6291808878521326   ,0.1414953587365492
vibrance         ,pos ,-0.035287604738571704 ,0.34019310824809257
vibrance         ,neg ,-0.04011684820900025  ,0.5377411972469599
temperature      ,pos ,-0.26408230226732665  ,0.19209936612341857
temperature      ,neg ,-0.5661225964174865   ,0.17494242831721557
tint             ,pos ,-0.41145894934879546  ,0.17541682970941933
tint             ,neg ,-0.43403496625463217  ,0.17890649831656744
jpeg_compression ,pos ,-0.6615512046643689   ,0.1561985551009134
defocus_blur     ,pos ,-0.5755592565122177   ,0.16894659680052407
motion_blur      ,pos ,-0.45766130470537003  ,0.24001926372680613
pixelate         ,pos ,-0.5177497568158231   ,0.15753595383591076
gaussian_noise   ,pos ,-0.43311579161541164  ,0.2774414032917931
impulse_noise    ,pos ,-0.3570430606350374   ,0.3177148537964964
rotate           ,pos ,-0.09242208237138207  ,0.3523244212895279
rotate           ,neg ,-0.07916202221251672  ,0.3509622676297739
hcrop            ,pos ,-0.13296635547130503  ,0.3775464145357315
hcrop            ,neg ,-0.1212825363562029   ,0.3814746520385985
vcrop            ,pos ,-0.14611251175744047  ,0.36590677352922835
vcrop            ,neg ,-0.06476806223344636  ,0.37401193342904016
leftcornerscrop  ,pos ,-0.1867498301026042   ,0.37296504090818905
leftcornerscrop  ,neg ,-0.10947259438960784  ,0.3863604398288954
rightcornerscrop ,pos ,-0.1992707468843993   ,0.3703354284701749
rightcornerscrop ,neg ,-0.11723470146050496  ,0.3814983021324591
ratio            ,pos ,-0.1878127523037045   ,0.28111430202790055
ratio            ,neg ,-0.17880039430016206  ,0.28427569155789867
